Id,Fipe,Marca,Modelo,Valor,Ano Fabricacao,Ano Modelo,KM,Transmissao,Cor,Versao,Cidade,Tipo Vendedor,Link
36889479,102,CHEVROLET,ONIX,68900,2018,2019,58000,Automática,Cinza,1.4 MPFI LT 8V FLEX 4P AUTOMATICO,Gaspar,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.4-MPFI-LT-8V-FLEX-4P-AUTOMATICO/4-portas/2018-2019/36889479
39756772,110,CHEVROLET,ONIX,55990,2018,2019,50390,Manual,Branco,1.0 MPFI JOY 8V FLEX 4P MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.0-MPFI-JOY-8V-FLEX-4P-MANUAL/4-portas/2018-2019/39756772
39183355,105,JEEP,RENEGADE,78000,2015,2016,83000,Automática,Prata,1.8 16V FLEX SPORT 4P AUTOMATICO,Itapema,PJ,https://www.webmotors.com.br/comprar/JEEP/RENEGADE/1.8-16V-FLEX-SPORT-4P-AUTOMATICO/4-portas/2015-2016/39183355
39470076,112,RENAULT,FLUENCE,43900,2012,2013,114537,Manual,Prata,2.0 DYNAMIQUE 16V FLEX 4P MANUAL,Guabiruba,PJ,https://www.webmotors.com.br/comprar/RENAULT/FLUENCE/2.0-DYNAMIQUE-16V-FLEX-4P-MANUAL/4-portas/2012-2013/39470076
39183425,666,FORD,KA,59360,2019,2020,50400,Manual,Branco,1.5 TI-VCT FLEX SE MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/FORD/KA/1.5-TI-VCT-FLEX-SE-MANUAL/4-portas/2019-2020/39183425
38896762,99,HYUNDAI,HB20,53900,2018,2019,59304,Manual,Preto,1.0 UNIQUE 12V FLEX 4P MANUAL,Penha,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HB20/1.0-UNIQUE-12V-FLEX-4P-MANUAL/4-portas/2018-2019/38896762
38896769,102,VOLKSWAGEN,VIRTUS,81900,2020,2020,63800,Automática,Branco,1.6 MSI TOTAL FLEX AUTOMATICO,Penha,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/VIRTUS/1.6-MSI-TOTAL-FLEX-AUTOMATICO/4-portas/2020-2020/38896769
39184003,123,CHEVROLET,CORSA,26900,2007,2008,105808,Manual,Prata,1.4 MPFI MAXX 8V FLEX 4P MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/CORSA/1.4-MPFI-MAXX-8V-FLEX-4P-MANUAL/4-portas/2007-2008/39184003
38610702,106,HYUNDAI,HB20S,46900,2014,2014,117000,Manual,Branco,1.0 COMFORT PLUS 12V FLEX 4P MANUAL,Gaspar,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HB20S/1.0-COMFORT-PLUS-12V-FLEX-4P-MANUAL/4-portas/2014-2014/38610702
38897495,122,MITSUBISHI,PAJERO TR4,44890,2006,2007,900,Manual,Prata,2.0 4X4 16V 131CV GASOLINA 4P MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/MITSUBISHI/PAJERO TR4/2.0-4X4-16V-131CV-GASOLINA-4P-MANUAL/4-portas/2006-2007/38897495
38610910,123,FIAT,SIENA,44900,2014,2014,96000,Manual,Branco,1.4 MPI EL 8V FLEX 4P MANUAL,Gaspar,PJ,https://www.webmotors.com.br/comprar/FIAT/SIENA/1.4-MPI-EL-8V-FLEX-4P-MANUAL/4-portas/2014-2014/38610910
38037657,106,BMW,116i,81900,2014,2014,101216,Automática,Preto,1.6 16V TURBO GASOLINA 4P AUTOMATICO,Tijucas,PJ,https://www.webmotors.com.br/comprar/BMW/116i/1.6-16V-TURBO-GASOLINA-4P-AUTOMATICO/4-portas/2014-2014/38037657
39758372,106,JEEP,RENEGADE,84900,2016,2016,69700,Automática,Vermelho,1.8 16V FLEX LONGITUDE 4P AUTOMATICO,Itapema,PJ,https://www.webmotors.com.br/comprar/JEEP/RENEGADE/1.8-16V-FLEX-LONGITUDE-4P-AUTOMATICO/4-portas/2016-2016/39758372
38611579,100,JEEP,RENEGADE,94610,2020,2020,50606,Automática,Preto,1.8 16V FLEX LONGITUDE 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/JEEP/RENEGADE/1.8-16V-FLEX-LONGITUDE-4P-AUTOMATICO/4-portas/2020-2020/38611579
39758544,110,TOYOTA,COROLLA,72990,2014,2014,97000,Automática,Prata,2.0 XEI 16V FLEX 4P AUTOMATICO,Brusque,PJ,https://www.webmotors.com.br/comprar/TOYOTA/COROLLA/2.0-XEI-16V-FLEX-4P-AUTOMATICO/4-portas/2014-2014/39758544
39185157,666,CHEVROLET,PRISMA,59900,2016,2017,39900,Manual,Prata,1.4 MPFI LT 8V FLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/PRISMA/1.4-MPFI-LT-8V-FLEX-4P-MANUAL/4-portas/2016-2017/39185157
38325235,109,RENAULT,KWID,63900,2021,2022,0,Manual,Branco,1.0 12V SCE FLEX OUTSIDER MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/RENAULT/KWID/1.0-12V-SCE-FLEX-OUTSIDER-MANUAL/4-portas/2021-2022/38325235
39759082,105,RENAULT,KWID,51990,2020,2021,43000,Manual,Branco,1.0 12V SCE FLEX ZEN MANUAL,Itapema,PJ,https://www.webmotors.com.br/comprar/RENAULT/KWID/1.0-12V-SCE-FLEX-ZEN-MANUAL/4-portas/2020-2021/39759082
39759304,111,BMW,X1,99900,2014,2014,104000,Automática,Branco,2.0 16V TURBO GASOLINA SDRIVE20I 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/BMW/X1/2.0-16V-TURBO-GASOLINA-SDRIVE20I-4P-AUTOMATICO/4-portas/2014-2014/39759304
39473020,115,KIA,PICANTO,29900,2010,2011,115000,Manual,Prata,1.0 EX 12V FLEX 4P MANUAL,Guabiruba,PJ,https://www.webmotors.com.br/comprar/KIA/PICANTO/1.0-EX-12V-FLEX-4P-MANUAL/4-portas/2010-2011/39473020
39759983,107,FIAT,ARGO,62899,2019,2020,51645,Manual,Branco,1.0 FIREFLY FLEX MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/FIAT/ARGO/1.0-FIREFLY-FLEX-MANUAL/4-portas/2019-2020/39759983
38326598,109,CHEVROLET,MONTANA,45900,2015,2015,103000,Manual,Branco,1.4 MPFI LS CS 8V FLEX 2P MANUAL,Blumenau,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/MONTANA/1.4-MPFI-LS-CS-8V-FLEX-2P-MANUAL/2-portas/2015-2015/38326598
39760633,107,VOLKSWAGEN,GOL,59900,2020,2021,20600,Manual,Preto,1.0 12V MPI TOTALFLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/GOL/1.0-12V-MPI-TOTALFLEX-4P-MANUAL/4-portas/2020-2021/39760633
39473944,104,CHEVROLET,ONIX,42900,2014,2015,74900,Manual,Preto,1.0 MPFI LS 8V FLEX 4P MANUAL,Gaspar,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.0-MPFI-LS-8V-FLEX-4P-MANUAL/4-portas/2014-2015/39473944
38327188,88,RENAULT,SANDERO,63000,2019,2020,9999,Manual,Branco,1.6 16V SCE FLEX INTENSE X-TRONIC,Camboriú,PJ,https://www.webmotors.com.br/comprar/RENAULT/SANDERO/1.6-16V-SCE-FLEX-INTENSE-X-TRONIC/4-portas/2019-2020/38327188
38327388,96,VOLKSWAGEN,POLO,61000,2018,2018,117000,Manual,Azul,1.6 MSI TOTAL FLEX MANUAL,Gaspar,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/POLO/1.6-MSI-TOTAL-FLEX-MANUAL/4-portas/2018-2018/38327388
38900902,113,HYUNDAI,HB20S,55900,2015,2016,73000,Manual,Preto,1.0 COMFORT STYLE 12V FLEX 4P MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HB20S/1.0-COMFORT-STYLE-12V-FLEX-4P-MANUAL/4-portas/2015-2016/38900902
39188052,123,RENAULT,KWID,53900,2018,2019,17000,Manual,Branco,1.0 12V SCE FLEX ZEN MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/RENAULT/KWID/1.0-12V-SCE-FLEX-ZEN-MANUAL/4-portas/2018-2019/39188052
39761645,111,BMW,X1,99900,2014,2014,104000,Automática,Branco,2.0 16V TURBO GASOLINA SDRIVE20I 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/BMW/X1/2.0-16V-TURBO-GASOLINA-SDRIVE20I-4P-AUTOMATICO/4-portas/2014-2014/39761645
39762043,109,FIAT,PALIO,35900,2014,2015,87766,Manual,Vermelho,1.0 MPI FIRE WAY 8V FLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/FIAT/PALIO/1.0-MPI-FIRE-WAY-8V-FLEX-4P-MANUAL/4-portas/2014-2015/39762043
39475684,114,FIAT,500,49990,2013,2014,78000,Manual,Preto,1.4 CULT 8V FLEX 2P MANUAL,Guabiruba,PJ,https://www.webmotors.com.br/comprar/FIAT/500/1.4-CULT-8V-FLEX-2P-MANUAL/2-portas/2013-2014/39475684
39476157,106,HYUNDAI,CRETA,99900,2019,2019,27856,Automática,Preto,1.6 16V FLEX SMART AUTOMATICO,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/CRETA/1.6-16V-FLEX-SMART-AUTOMATICO/4-portas/2019-2019/39476157
38042962,102,VOLKSWAGEN,GOL,44900,2016,2017,66000,Manual,Prata,1.0 12V MPI TOTALFLEX COMFORTLINE 4P MANUAL,São João Batista,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/GOL/1.0-12V-MPI-TOTALFLEX-COMFORTLINE-4P-MANUAL/4-portas/2016-2017/38042962
37756323,110,HYUNDAI,HB20,66850,2020,2021,15000,Manual,Preto,1.0 12V FLEX SENSE MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HB20/1.0-12V-FLEX-SENSE-MANUAL/3-portas/2020-2021/37756323
39476853,109,VOLKSWAGEN,GOL,50900,2017,2018,78889,Manual,Prata,1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/GOL/1.6-MSI-TOTALFLEX-TRENDLINE-4P-MANUAL/4-portas/2017-2018/39476853
39191818,109,TOYOTA,ETIOS,56700,2016,2017,88414,Automática,Branco,1.3 X 16V FLEX 4P AUTOMATICO,Itapema,PJ,https://www.webmotors.com.br/comprar/TOYOTA/ETIOS/1.3-X-16V-FLEX-4P-AUTOMATICO/4-portas/2016-2017/39191818
39192149,666,FORD,FIESTA,31990,2011,2012,99010,Manual,Prata,1.6 MPI CLASS HATCH 8V FLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/FORD/FIESTA/1.6-MPI-CLASS-HATCH-8V-FLEX-4P-MANUAL/4-portas/2011-2012/39192149
37472275,105,FORD,KA,51900,2019,2019,47000,Manual,Branco,1.0 TI-VCT FLEX SE MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/FORD/KA/1.0-TI-VCT-FLEX-SE-MANUAL/4-portas/2019-2019/37472275
39192791,102,HONDA,HR-V,96900,2016,2017,70000,Automática,Branco,1.8 16V FLEX EX 4P AUTOMATICO,São José,PJ,https://www.webmotors.com.br/comprar/HONDA/HR-V/1.8-16V-FLEX-EX-4P-AUTOMATICO/4-portas/2016-2017/39192791
39192882,101,HONDA,CITY,89900,2018,2018,61000,Manual,Cinza,1.5 EXL 16V FLEX 4P AUTOMATICO,São José,PJ,https://www.webmotors.com.br/comprar/HONDA/CITY/1.5-EXL-16V-FLEX-4P-AUTOMATICO/4-portas/2018-2018/39192882
39192940,107,FIAT,ARGO,62900,2018,2018,56000,Automática,Vermelho,1.3 FIREFLY FLEX DRIVE GSR,São José,PJ,https://www.webmotors.com.br/comprar/FIAT/ARGO/1.3-FIREFLY-FLEX-DRIVE-GSR/4-portas/2018-2018/39192940
39193009,116,VOLKSWAGEN,UP,80900,2021,2021,7195,Manual,Branco,1.0 170 TSI TOTAL FLEX XTREME 4P MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/UP/1.0-170-TSI-TOTAL-FLEX-XTREME-4P-MANUAL/4-portas/2021-2021/39193009
39193032,666,MITSUBISHI,L200 TRITON,89900,2014,2015,86000,Manual,Prata,2.4 GL 4X2 CD 16V FLEX 4P MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/MITSUBISHI/L200 TRITON/2.4-GL-4X2-CD-16V-FLEX-4P-MANUAL/4-portas/2014-2015/39193032
38906331,666,CHEVROLET,PRISMA,65900,2019,2019,52500,Manual,Branco,1.4 MPFI LT 8V FLEX 4P MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/PRISMA/1.4-MPFI-LT-8V-FLEX-4P-MANUAL/4-portas/2019-2019/38906331
38906372,118,FIAT,PALIO,28900,2011,2011,110000,Manual,Preto,1.0 MPI FIRE ECONOMY 8V FLEX 4P MANUAL,Blumenau,PJ,https://www.webmotors.com.br/comprar/FIAT/PALIO/1.0-MPI-FIRE-ECONOMY-8V-FLEX-4P-MANUAL/4-portas/2011-2011/38906372
39480220,98,RENAULT,SANDERO,40900,2017,2018,87000,Manual,Branco,1.0 12V SCE FLEX AUTHENTIQUE MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/RENAULT/SANDERO/1.0-12V-SCE-FLEX-AUTHENTIQUE-MANUAL/4-portas/2017-2018/39480220
38906891,110,CHEVROLET,ONIX,43900,2013,2013,111000,Manual,Vermelho,1.4 MPFI LT 8V FLEX 4P MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.4-MPFI-LT-8V-FLEX-4P-MANUAL/4-portas/2013-2013/38906891
39767292,111,CHEVROLET,ONIX,56900,2019,2019,55982,Manual,Branco,1.0 MPFI JOY 8V FLEX 4P MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.0-MPFI-JOY-8V-FLEX-4P-MANUAL/4-portas/2019-2019/39767292
39767296,109,MITSUBISHI,PAJERO TR4,65000,2012,2013,105000,Automática,Prata,2.0 4X4 16V 140CV FLEX 4P AUTOMATICO,Guabiruba,PJ,https://www.webmotors.com.br/comprar/MITSUBISHI/PAJERO TR4/2.0-4X4-16V-140CV-FLEX-4P-AUTOMATICO/4-portas/2012-2013/39767296
39767507,120,FIAT,SIENA,42900,2015,2015,84718,Manual,Branco,1.0 MPI EL 8V FLEX 4P MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/FIAT/SIENA/1.0-MPI-EL-8V-FLEX-4P-MANUAL/4-portas/2015-2015/39767507
38334053,106,RENAULT,CAPTUR,89900,2019,2019,17808,CVT,Prata,1.6 16V SCE FLEX ZEN X-TRONIC,Tijucas,PJ,https://www.webmotors.com.br/comprar/RENAULT/CAPTUR/1.6-16V-SCE-FLEX-ZEN-X-TRONIC/4-portas/2019-2019/38334053
39767698,112,HONDA,FIT,84900,2018,2018,58159,Automática,Cinza,1.5 LX 16V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/HONDA/FIT/1.5-LX-16V-FLEX-4P-AUTOMATICO/4-portas/2018-2018/39767698
39481042,121,FIAT,MOBI,51900,2018,2018,77000,Manual,Branco,1.0 EVO FLEX LIKE. MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/FIAT/MOBI/1.0-EVO-FLEX-LIKE.-MANUAL/4-portas/2018-2018/39481042
36614449,100,VOLKSWAGEN,UP,40000,2016,2016,83000,Manual,Branco,1.0 MPI TAKE UP 12V FLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/UP/1.0-MPI-TAKE-UP-12V-FLEX-4P-MANUAL/4-portas/2016-2016/36614449
39768450,106,FIAT,PALIO,40989,2016,2016,79306,Manual,Branco,1.0 MPI ATTRACTIVE 8V FLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/FIAT/PALIO/1.0-MPI-ATTRACTIVE-8V-FLEX-4P-MANUAL/4-portas/2016-2016/39768450
39768453,100,RENAULT,DUSTER,82989,2019,2020,43971,Manual,Prata,1.6 16V SCE FLEX GOPRO X-TRONIC,Itajaí,PJ,https://www.webmotors.com.br/comprar/RENAULT/DUSTER/1.6-16V-SCE-FLEX-GOPRO-X-TRONIC/4-portas/2019-2020/39768453
38334944,103,CITROEN,C4 CACTUS,79900,2019,2020,20707,Manual,Branco,1.6 VTI 120 FLEX FEEL MANUAL,Navegantes,PJ,https://www.webmotors.com.br/comprar/CITROEN/C4 CACTUS/1.6-VTI-120-FLEX-FEEL-MANUAL/4-portas/2019-2020/38334944
38334965,106,HYUNDAI,HB20S,73900,2021,2022,2738,Manual,Prata,1.0 12V FLEX VISION MANUAL,Navegantes,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HB20S/1.0-12V-FLEX-VISION-MANUAL/4-portas/2021-2022/38334965
39768689,106,RENAULT,DUSTER,87900,2019,2020,56803,CVT,Branco,1.6 16V SCE FLEX EXPRESSION X-TRONIC,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/RENAULT/DUSTER/1.6-16V-SCE-FLEX-EXPRESSION-X-TRONIC/4-portas/2019-2020/39768689
38622197,114,FIAT,MOBI,48999,2017,2018,23000,Manual,Branco,1.0 EVO FLEX LIKE. MANUAL,Guabiruba,PJ,https://www.webmotors.com.br/comprar/FIAT/MOBI/1.0-EVO-FLEX-LIKE.-MANUAL/4-portas/2017-2018/38622197
39769075,109,VOLKSWAGEN,FOX,63900,2018,2019,46063,Automática,Branco,1.6 MSI TOTAL FLEX CONNECT 4P I-MOTION,Porto Belo,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/FOX/1.6-MSI-TOTAL-FLEX-CONNECT-4P-I-MOTION/4-portas/2018-2019/39769075
39482407,113,HONDA,FIT,35900,2007,2008,107000,CVT,Dourado,1.5 EX 16V FLEX 4P AUTOMATICO,Camboriú,PJ,https://www.webmotors.com.br/comprar/HONDA/FIT/1.5-EX-16V-FLEX-4P-AUTOMATICO/4-portas/2007-2008/39482407
39482472,103,FIAT,GRAND SIENA,45900,2017,2017,101229,Manual,Preto,1.0 EVO FLEX ATTRACTIVE MANUAL,NAVEGANTES,PJ,https://www.webmotors.com.br/comprar/FIAT/GRAND SIENA/1.0-EVO-FLEX-ATTRACTIVE-MANUAL/4-portas/2017-2017/39482472
36328624,108,FIAT,ARGO,70990,2021,2021,0,Manual,Indefinida,1.0 FIREFLY FLEX DRIVE MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/FIAT/ARGO/1.0-FIREFLY-FLEX-DRIVE-MANUAL/4-portas/2021-2021/36328624
36328627,101,FIAT,ARGO,89990,2021,2021,0,Automática,Indefinida,1.8 E.TORQ FLEX HGT AT6,Brusque,PJ,https://www.webmotors.com.br/comprar/FIAT/ARGO/1.8-E.TORQ-FLEX-HGT-AT6/4-portas/2021-2021/36328627
36328892,106,FIAT,CRONOS,79990,2021,2021,0,Manual,Indefinida,1.3 FIREFLY FLEX DRIVE MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/FIAT/CRONOS/1.3-FIREFLY-FLEX-DRIVE-MANUAL/4-portas/2021-2021/36328892
36328896,109,FIAT,CRONOS,98990,2021,2021,0,Automática,Indefinida,1.8 E.TORQ FLEX HGT AT6,Brusque,PJ,https://www.webmotors.com.br/comprar/FIAT/CRONOS/1.8-E.TORQ-FLEX-HGT-AT6/4-portas/2021-2021/36328896
39769587,123,CITROEN,C4 CACTUS,99990,2019,2019,12500,Manual,Cinza,1.6 VTI 120 FLEX FEEL EAT6,Brusque,PJ,https://www.webmotors.com.br/comprar/CITROEN/C4 CACTUS/1.6-VTI-120-FLEX-FEEL-EAT6/4-portas/2019-2019/39769587
37189655,97,CITROEN,C3,23000,2010,2010,56000,Manual,Prata,1.4 I XTR 8V FLEX 4P MANUAL,Balneário Piçarras,PF,https://www.webmotors.com.br/comprar/CITROEN/C3/1.4-I-XTR-8V-FLEX-4P-MANUAL/0-portas/2010-2010/37189655
36329517,141,RENAULT,LOGAN,35900,2010,2011,100,Manual,Prata,1.6 EXPRESSION 8V HI-FLEX 4P MANUAL,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/RENAULT/LOGAN/1.6-EXPRESSION-8V-HI-FLEX-4P-MANUAL/4-portas/2010-2011/36329517
39196978,107,CHEVROLET,PRISMA,45900,2013,2014,98782,Manual,Preto,1.0 MPFI LT 8V FLEX 4P MANUAL,São João Batista,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/PRISMA/1.0-MPFI-LT-8V-FLEX-4P-MANUAL/4-portas/2013-2014/39196978
38336866,105,CHEVROLET,MONTANA,59900,2019,2019,40000,Manual,Prata,1.4 MPFI LS CS 8V FLEX 2P MANUAL,Gaspar,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/MONTANA/1.4-MPFI-LS-CS-8V-FLEX-2P-MANUAL/2-portas/2019-2019/38336866
38336901,104,VOLKSWAGEN,SAVEIRO,69900,2019,2020,32000,Manual,Prata,1.6 MSI TRENDLINE CS 8V FLEX 2P MANUAL,Gaspar,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/SAVEIRO/1.6-MSI-TRENDLINE-CS-8V-FLEX-2P-MANUAL/2-portas/2019-2020/38336901
39197107,162,HYUNDAI,HR,87900,2013,2014,98000,Manual,Branco,2.5 LONGO SEM CACAMBA 4X2 16V 130CV TURBO INTERCOOLER DIESEL 2P MANUAL,Gaspar,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HR/2.5-LONGO-SEM-CACAMBA-4X2-16V-130CV-TURBO-INTERCOOLER-DIESEL-2P-MANUAL/2-portas/2013-2014/39197107
39770544,96,PEUGEOT,208,44000,2013,2014,38500,Automática,Vermelho,1.6 GRIFFE 16V FLEX 4P AUTOMATICO,Balneário Camboriú,PF,https://www.webmotors.com.br/comprar/PEUGEOT/208/1.6-GRIFFE-16V-FLEX-4P-AUTOMATICO/0-portas/2013-2014/39770544
38337440,106,CHEVROLET,ONIX,53900,2019,2019,46000,Manual,Cinza,1.0 MPFI JOY 8V FLEX 4P MANUAL,Camboriú,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.0-MPFI-JOY-8V-FLEX-4P-MANUAL/4-portas/2019-2019/38337440
39771340,104,VOLKSWAGEN,SAVEIRO,44900,2015,2015,92500,Manual,Branco,1.6 MI TRENDLINE CS 8V FLEX 2P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/SAVEIRO/1.6-MI-TRENDLINE-CS-8V-FLEX-2P-MANUAL/2-portas/2015-2015/39771340
39771377,111,CHEVROLET,ONIX,48900,2016,2016,55907,Manual,Branco,1.0 MPFI LT 8V FLEX 4P MANUAL,Blumenau,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.0-MPFI-LT-8V-FLEX-4P-MANUAL/4-portas/2016-2016/39771377
39771403,105,FIAT,PUNTO,46000,2015,2016,89505,Manual,Branco,1.4 ATTRACTIVE 8V FLEX 4P MANUAL,Blumenau,PJ,https://www.webmotors.com.br/comprar/FIAT/PUNTO/1.4-ATTRACTIVE-8V-FLEX-4P-MANUAL/4-portas/2015-2016/39771403
39771465,107,PEUGEOT,208,53900,2019,2019,34230,Manual,Preto,1.2 ACTIVE 12V FLEX 4P MANUAL,Blumenau,PJ,https://www.webmotors.com.br/comprar/PEUGEOT/208/1.2-ACTIVE-12V-FLEX-4P-MANUAL/4-portas/2019-2019/39771465
39198098,107,FIAT,UNO,43900,2018,2018,69000,Manual,Prata,1.0 FIREFLY FLEX DRIVE 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/FIAT/UNO/1.0-FIREFLY-FLEX-DRIVE-4P-MANUAL/4-portas/2018-2018/39198098
38625299,108,HONDA,CITY,77900,2017,2017,25753,CVT,Cinza,1.5 LX 16V FLEX 4P AUTOMATICO,Tijucas,PJ,https://www.webmotors.com.br/comprar/HONDA/CITY/1.5-LX-16V-FLEX-4P-AUTOMATICO/4-portas/2017-2017/38625299
38051926,104,TOYOTA,ETIOS,70900,2019,2020,53000,Automática,Cinza,1.5 X PLUS SEDAN 16V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/TOYOTA/ETIOS/1.5-X-PLUS-SEDAN-16V-FLEX-4P-AUTOMATICO/4-portas/2019-2020/38051926
38052012,124,FORD,FUSION,96900,2014,2014,68288,Manual,Branco,2.0 TITANIUM AWD 16V GASOLINA 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/FORD/FUSION/2.0-TITANIUM-AWD-16V-GASOLINA-4P-AUTOMATICO/4-portas/2014-2014/38052012
39485658,111,HONDA,FIT,52900,2011,2012,115935,Automática,Branco,1.5 EX 16V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/HONDA/FIT/1.5-EX-16V-FLEX-4P-AUTOMATICO/4-portas/2011-2012/39485658
39772450,102,HONDA,CRV,85000,2014,2014,92195,Automática,Branco,2.0 LX 4X2 16V GASOLINA 4P AUTOMATICO,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/HONDA/CRV/2.0-LX-4X2-16V-GASOLINA-4P-AUTOMATICO/4-portas/2014-2014/39772450
39772471,108,CHEVROLET,CRUZE,95900,2016,2017,73000,Automática,Branco,1.4 TURBO LTZ 16V FLEX 4P AUTOMATICO,Itapema,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/CRUZE/1.4-TURBO-LTZ-16V-FLEX-4P-AUTOMATICO/4-portas/2016-2017/39772471
39772530,102,HYUNDAI,CRETA,95900,2017,2017,35290,Automática,Preto,2.0 16V FLEX PRESTIGE AUTOMATICO,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/CRETA/2.0-16V-FLEX-PRESTIGE-AUTOMATICO/4-portas/2017-2017/39772530
39772753,108,FORD,FIESTA,43000,2013,2014,92000,Manual,Branco,1.5 S HATCH 16V FLEX 4P MANUAL,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/FORD/FIESTA/1.5-S-HATCH-16V-FLEX-4P-MANUAL/4-portas/2013-2014/39772753
39772755,107,CITROEN,C4 CACTUS,82900,2019,2020,3144,Manual,Prata,1.6 VTI 120 FLEX LIVE MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/CITROEN/C4 CACTUS/1.6-VTI-120-FLEX-LIVE-MANUAL/4-portas/2019-2020/39772755
39772893,101,FIAT,PALIO,37900,2013,2014,73138,Manual,Preto,1.6 MPI ESSENCE 16V FLEX 4P AUTOMATIZADO,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/FIAT/PALIO/1.6-MPI-ESSENCE-16V-FLEX-4P-AUTOMATIZADO/4-portas/2013-2014/39772893
39773066,108,JEEP,RENEGADE,89900,2018,2018,32000,Automática,Verde,1.8 16V FLEX SPORT 4P AUTOMATICO,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/JEEP/RENEGADE/1.8-16V-FLEX-SPORT-4P-AUTOMATICO/4-portas/2018-2018/39773066
39773110,105,CHEVROLET,SPIN,92900,2019,2020,14900,Automática,Branco,1.8 PREMIER 8V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/SPIN/1.8-PREMIER-8V-FLEX-4P-AUTOMATICO/4-portas/2019-2020/39773110
